t x y
4.32933 -0.570106 0.80184
4.33433 -0.596224 0.783162
4.33934 -0.621724 0.763672
4.34434 -0.646581 0.743392
4.34935 -0.670768 0.722342
4.35435 -0.694264 0.700547
4.35936 -0.717043 0.67803
4.36436 -0.739085 0.654815
4.36937 -0.760368 0.630928
4.37437 -0.780871 0.606393
4.37938 -0.800575 0.581238
4.38438 -0.819461 0.55549
4.38939 -0.837512 0.529175
4.39439 -0.854711 0.502322
4.3994 -0.871043 0.474959
4.4044 -0.886493 0.447116
4.40941 -0.901047 0.41882
4.41441 -0.914692 0.390102
4.41942 -0.927418 0.360992
4.42442 -0.939213 0.33152
4.42943 -0.950068 0.301716
4.43443 -0.959975 0.271611
4.43944 -0.968925 0.241235
4.44444 -0.976913 0.210619
4.44945 -0.983933 0.179795
4.45445 -0.989981 0.148793
4.45946 -0.995053 0.117645
4.46446 -0.999147 0.0863809
4.46947 -1.00226 0.0550321
4.47447 -1.00439 0.0236294
4.47948 -1.00555 -0.00779624
4.48448 -1.00573 -0.0392143
4.48949 -1.00493 -0.0705944
4.49449 -1.00316 -0.101906
4.4995 -1.00042 -0.13312
4.5045 -0.996716 -0.164205
4.50951 -0.992058 -0.195133
4.51451 -0.986452 -0.225874
4.51952 -0.979904 -0.2564
4.52452 -0.972423 -0.286681
4.52953 -0.96402 -0.316691
4.53453 -0.954704 -0.346401
4.53954 -0.944487 -0.375783
4.54454 -0.93338 -0.404812
4.54955 -0.921397 -0.433461
4.55455 -0.908551 -0.461704
4.55956 -0.894856 -0.489515
4.56456 -0.880327 -0.51687
4.56957 -0.86498 -0.543745
4.57457 -0.848831 -0.570116
4.57958 -0.831897 -0.595959
4.58458 -0.814194 -0.621252
4.58959 -0.795743 -0.645973
4.59459 -0.77656 -0.670101
4.5996 -0.756666 -0.693615
4.6046 -0.73608 -0.716495
4.60961 -0.714822 -0.73872
4.61461 -0.692913 -0.760274
4.61962 -0.670375 -0.781136
4.62462 -0.647229 -0.801291
4.62963 -0.623498 -0.82072
4.63463 -0.599203 -0.839408
4.63964 -0.574368 -0.857339
4.64464 -0.549016 -0.874499
4.64965 -0.523171 -0.890873
4.65465 -0.496857 -0.906448
4.65966 -0.470098 -0.921211
4.66466 -0.442919 -0.935151
4.66967 -0.415344 -0.948257
4.67467 -0.387399 -0.960517
4.67968 -0.35911 -0.971922
4.68468 -0.330501 -0.982463
4.68969 -0.301598 -0.992131
4.69469 -0.272428 -1.00092
4.6997 -0.243017 -1.00882
4.7047 -0.21339 -1.01583
4.70971 -0.183575 -1.02194
4.71471 -0.153598 -1.02715
4.71972 -0.123485 -1.03145
4.72472 -0.0932633 -1.03484
4.72973 -0.0629593 -1.03732
4.73473 -0.0325998 -1.03889
4.73974 -0.00221158 -1.03954
4.74474 0.0281786 -1.03927
4.74975 0.058544 -1.03809
4.75475 0.0888578 -1.036
4.75976 0.119094 -1.03299
4.76476 0.149224 -1.02908
4.76977 0.179224 -1.02426
4.77477 0.209066 -1.01854
4.77978 0.238724 -1.01193
4.78478 0.268172 -1.00442
4.78979 0.297384 -0.996031
4.79479 0.326335 -0.986765
4.7998 0.354997 -0.976629
4.8048 0.383347 -0.965632
4.80981 0.411359 -0.953784
4.81481 0.439008 -0.941094
4.81982 0.466269 -0.927573
4.82482 0.493118 -0.913233
4.82983 0.519531 -0.898084
4.83483 0.545483 -0.88214
4.83984 0.570953 -0.865415
4.84484 0.595915 -0.847921
4.84985 0.620349 -0.829674
4.85485 0.64423 -0.810689
4.85986 0.667538 -0.790982
4.86486 0.69025 -0.77057
4.86987 0.712346 -0.749469
4.87487 0.733804 -0.727698
4.87988 0.754605 -0.705275
4.88488 0.774729 -0.682218
4.88989 0.794156 -0.658549
4.89489 0.812868 -0.634286
4.8999 0.830847 -0.609451
4.9049 0.848074 -0.584066
4.90991 0.864534 -0.558151
4.91491 0.880208 -0.53173
4.91992 0.895083 -0.504825
4.92492 0.909142 -0.47746
4.92993 0.92237 -0.449659
4.93493 0.934754 -0.421446
4.93994 0.946281 -0.392847
4.94494 0.956938 -0.363887
4.94995 0.966713 -0.334591
4.95495 0.975594 -0.304986
4.95996 0.983573 -0.275099
4.96496 0.990638 -0.244957
4.96997 0.996782 -0.214586
4.97497 1.002 -0.184016
4.97998 1.00627 -0.153273
4.98498 1.0096 -0.122386
4.98999 1.01199 -0.0913845
4.99499 1.01342 -0.0602968
5 1.01389 -0.029152
